66.9394,0.241722,-0.510028
66.1375,0.21272,0.367554
67.2479,0.526578,-5.14648
65.3281,0.480359,-4.04533
67.0081,1.81929,-4.52297
69.3216,1.81282,-4.60798
67.0648,0.729837,-4.32232
65.6628,0.684478,-3.04055
66.6676,0.870148,-3.71712
68.1042,0.860647,-3.21619
76.2121,-0.278854,0.624788
74.3582,-0.273358,1.65931
70.8245,1.09576,1.30295
72.965,1.0673,1.2461
73.7888,0.0214761,0.46865
76.3203,-0.0316392,0.533376
71.0004,0.212467,-0.315701
72.349,0.180262,0.210775
73.9473,0.459515,-5.13749
71.9818,0.461729,-4.08565
73.6866,1.7571,-4.51987
75.9923,1.7201,-4.54439
70.0249,0.704478,-3.90468
72.2229,0.657901,-3.08316
73.2683,0.815325,-3.7224
74.6537,0.780633,-3.18375
82.3208,-0.383901,1.23292
80.3871,-0.378893,1.92239
76.6788,-0.147933,1.65514
78.7712,-0.183641,1.66078
79.9173,-0.0856278,0.700426
82.4255,-0.138778,1.10109
77.4336,0.110814,-0.0821133
78.9573,0.0749733,0.304266
80.7235,0.341084,-4.93323
78.6181,0.351838,-3.94808
80.3915,1.64044,-4.32969
82.7662,1.60259,-4.26096
76.63,0.606766,-3.82532
78.7692,0.548568,-2.93955
79.8851,0.70135,-3.54659
81.2316,0.665473,-2.95659
85.8614,-0.422956,2.32805
86.0975,-0.40358,0.879899
84.8207,0.903046,1.13881
83.1079,0.926756,0.783382
87.4213,-0.169165,0.855503
86.6248,-0.159312,-0.136899
85.452,-0.0111622,0.37661
84.4488,-0.0187362,1.10777
87.9962,0.245603,-4.30819
85.4316,0.243595,-3.52126
87.4378,1.54403,-3.75219
90.2997,1.54644,-3.32557
87.4,0.455328,-3.54806
85.3869,0.444727,-2.46983
89.5275,0.604843,-2.85255
87.9778,0.586261,-2.2538
85.8152,-0.438635,2.21897
88.2222,-0.26349,2.17264
86.7934,0.926526,1.89036
86.6193,0.898067,1.7989
89.8186,0.0483268,1.63396
87.6886,-0.0103216,1.10764
88.9362,0.0590318,0.650133
91.9377,0.27072,-3.49822
96.6338,0.521649,-2.46606
95.3206,1.92217,0.0158901
96.0667,2.0369,1.44361
90.768,0.462992,-2.42519
92.2846,0.585936,-0.464159
93.9139,0.890524,0.00649738
95.5657,1.04661,0.486847
87.9643,-0.357,6.58663
86.3109,-0.431225,5.61301
88.5419,1.05761,4.7001
88.0246,1.0487,3.47898
88.8613,-0.00440514,4.66503
87.7959,-0.108423,5.86032
89.2633,0.182444,3.45734
88.4198,0.135515,4.42159
97.248,0.797158,1.76089
95.8575,0.70772,3.0904
99.6208,2.14666,5.03652
97.4532,2.01992,5.3154
95.0921,0.896559,2.017
94.1389,0.834189,3.46727
95.5153,1.04771,3.90658
94.8664,0.979313,4.83399
88.5706,-0.498763,9.84957
90.3751,-0.360126,8.88442
89.247,0.942244,8.10947
88.9973,0.986045,6.96713
90.7384,-0.16187,9.87472
88.4586,-0.24548,9.20912
90.6509,0.0834867,8.22117
89.1178,0.0295397,7.84442
99.0471,0.648737,8.05278
97.0074,0.600584,6.96221
100.366,1.96843,9.29629
98.1521,1.84843,9.39599
97.6015,0.80187,7.98509
95.2395,0.722584,7.24465
97.152,0.875795,9.19723
95.6879,0.826958,8.67041
87.569,-0.538159,12.3123
90.0254,-0.459161,12.0541
89.3638,0.815814,11.2671
89.4239,0.842709,10.2235
89.6808,-0.248954,11.2808
91.5946,-0.151018,12.1581
90.6903,-0.0438277,11.5468
91.609,0.0186124,10.9035
98.7477,0.496666,12.5744
97.2103,0.431939,11.0967
97.6976,1.75419,12.2832
99.9092,1.86533,12.4105
97.3826,0.652529,12.2781
95.3716,0.563719,11.1773
96.4304,0.761683,11.9012
95.1926,0.709692,12.7092
86.8244,-0.490602,12.9168
85.2866,-0.576206,12.8141
86.609,0.710657,12.2535
88.4155,0.825564,12.7271
87.9857,-0.178433,13.4839
85.9575,-0.230944,13.5465
89.4569,-0.0381615,13.1493
87.8232,-0.054388,13.1914
97.6388,0.528953,14.7343
94.7368,0.505348,15.601
93.9438,1.92788,16.8526
95.7068,2.05685,17.6299
95.6451,0.63914,14.1951
93.0587,0.641589,15.1618
93.2339,0.902722,16.1342
91.3902,0.882195,16.4375
83.4426,-0.458894,14.5833
81.4906,-0.593365,14.3468
84.2482,0.775984,13.7176
85.4348,0.91659,14.5787
84.011,-0.146974,15.3081
81.7349,-0.258664,15.2082
85.9099,0.0546515,15.2021
84.1618,-0.00921035,14.9853
91.8148,0.735317,18.8362
88.9278,0.609756,18.6738
87.7209,1.95068,19.5886
85.5776,1.92424,20.3283
90.5296,0.820624,17.804
87.6697,0.722659,17.865
87.4006,0.941743,18.8039
85.633,0.866593,18.7452
78.2784,-0.544644,16.0288
76.3711,-0.687772,15.6533
79.6418,0.712262,15.2342
80.458,0.850137,16.1877
78.5619,-0.238102,16.7591
76.2808,-0.359921,16.5397
80.6785,-0.0172462,16.8351
78.8589,-0.0944598,16.4676
85.3009,0.6638,21.0693
82.6633,0.513994,20.5749
81.2856,1.83668,21.3495
79.0618,1.7989,21.9014
84.3991,0.754021,19.9124
81.6485,0.62789,19.6516
81.1713,0.833297,20.5448
79.4603,0.752256,20.3366
72.7317,-0.649355,17.1016
70.8956,-0.780495,16.5543
74.2979,0.609478,16.4068
74.8943,0.74225,17.4321
72.8597,-0.345149,17.8537
70.5377,-0.453765,17.4114
75.0025,-0.127604,18.0926
73.2417,-0.202282,17.6015
78.6318,0.534933,22.5994
76.1545,0.390305,21.9126
74.6306,1.71694,22.5801
72.2957,1.69383,22.9588
78.0024,0.63025,21.3839
75.3535,0.508248,20.9295
74.6865,0.71473,21.7688
73.0207,0.642847,21.4388
67.2484,-0.704655,17.7415
65.6632,-0.806916,17.052
68.7667,0.535521,17.1475
66.941,0.534879,17.3025
67.2166,-0.399978,18.5107
65.1862,-0.471986,17.8813
69.1292,-0.2052,18.8767
67.6215,-0.262061,18.2716
71.6967,0.433921,23.6311
69.3637,0.314502,22.7621
67.6697,1.66442,23.3067
65.1612,1.68969,23.4678
71.349,0.532719,22.3777
68.8146,0.438792,21.7221
67.9291,0.656876,22.5102
66.3496,0.61243,22.0401
62.1199,-0.628711,17.7873
61.1856,-0.686076,16.8356
63.6129,0.560903,17.369
62.0689,0.616437,17.262
61.8214,-0.312201,18.6506
60.4424,-0.330225,17.5321
63.3908,-0.17027,19.2225
62.2696,-0.190025,18.4477
64.285,0.449951,24.0721
62.1329,0.3944,22.943
60.1333,1.82094,23.2251
57.2642,1.92487,22.9007
64.3496,0.545218,22.8046
62.0015,0.522603,21.8918
60.7491,0.788085,22.4985
59.3387,0.797873,21.7685
54.2065,-0.746285,16.3661
56.6026,-0.788943,15.913
59.4075,0.670449,16.8266
57.6156,0.619154,16.546
53.3289,-0.382627,16.9354
55.6287,-0.46269,16.294
55.886,-0.075927,17.9782
57.3752,-0.133638,17.4911
52.163,0.570578,22.2913
54.7488,0.518965,21.8025
52.8413,1.81632,21.7499
50.7051,1.72642,21.2313
52.9619,0.70911,21.5946
55.2056,0.620236,20.8133
51.4516,0.747651,20.814
52.8857,0.696786,20.331
48.5618,-1.02591,14.739
50.9952,-1.06793,14.3878
53.9929,0.437192,15.4885
52.0053,0.346679,15.0085
51.4783,-0.489866,15.7049
49.2286,-0.674032,15.0406
51.4412,-0.306137,16.4067
53.1449,-0.354651,16.1802
46.22,0.275267,20.5806
48.7571,0.242009,20.1322
46.9154,1.52334,20.0506
44.8724,1.43497,19.5141
48.8002,-0.0428585,19.7066
51.3998,-0.117252,19.6542
45.801,-0.11303,18.936
47.2434,-0.163051,18.4738
42.8871,-1.21148,13.0656
45.37,-1.29713,12.6682
48.3877,0.164181,13.8294
46.4076,0.0972576,13.2767
45.7505,-0.960919,13.8154
43.3599,-1.1086,13.3294
44.9683,-0.672352,14.9019
46.4651,-0.732046,14.3365
40.4626,0.0295335,18.8301
42.9951,-0.0288198,18.3997
41.1868,1.27564,18.3109
39.181,1.23213,17.767
41.3154,0.169169,18.1561
43.591,0.0762964,17.4282
39.9266,0.245535,17.3561
41.3716,0.173937,16.9026
37.1982,-1.05781,11.2381
39.7847,-1.29516,10.8088
42.7806,-0.00122261,12.1265
40.9146,0.0189966,11.4484
39.0888,-1.05172,13.4295
36.7376,-0.887255,12.819
41.4573,-0.799489,13.1965
40.2467,-0.848936,12.4891
34.7943,-0.0184659,17.0635
37.3121,-0.154688,16.6377
35.5765,1.21739,16.5635
33.6544,1.31474,16.0379
35.6589,0.112658,16.3941
37.9232,-0.0394839,15.6802
34.3144,0.301637,15.601
35.7444,0.175771,15.1446
34.5966,-0.535281,10.2218
32.924,-0.184459,8.91344
37.1733,0.253457,10.3741
36.3096,0.371974,11.4546
33.0373,-0.38713,11.696
30.4476,-0.0535113,11.2658
35.1063,-0.317623,10.7594
32.4555,0.130144,16.3395
31.8225,0.239405,14.9188
28.2737,2.03793,16.07
30.1007,1.90224,16.311
33.5575,0.210482,15.2407
32.4505,0.406482,13.9739
29.2655,1.03451,14.2895
30.47,0.952116,13.6594
23.8837,-0.117748,8.86664
26.2433,-0.109675,8.06559
29.7894,1.24506,8.80918
27.5422,1.24046,8.58896
24.2274,0.0372721,9.1101
26.7955,0.0268462,9.19744
29.3684,0.485367,10.2465
28.1295,0.46347,9.61712
24.3467,0.713443,14.7719
26.5188,0.694519,13.9641
24.795,2.00322,14.189
22.667,1.96112,13.9925
24.8457,0.910583,13.9936
26.6755,0.880059,12.9543
23.1839,1.01808,13.4545
24.3313,1.00916,12.781
16.8599,-0.354794,8.24198
19.3704,-0.323474,7.21909
23.1925,1.13503,8.02326
20.8932,1.05947,7.73055
17.1949,-0.215433,8.54222
19.9809,-0.216266,8.17842
22.7045,0.270392,9.18859
21.1141,0.203594,8.87122
18.4223,0.541822,14.1171
20.4287,0.558123,13.2247
18.7611,1.83247,13.5138
16.8465,1.76811,13.4388
18.8089,0.73896,13.3197
20.4798,0.734967,12.2128
19.3386,0.884448,12.76
18.1813,0.817512,12.1329
13.1889,-0.417378,8.44215
10.8556,-0.480112,7.63635
15.6123,0.883313,7.49883
12.5452,0.853008,7.81642
12.4485,-0.149434,8.53915
9.89076,-0.197316,8.96265
15.9471,-0.0362413,8.86105
14.0961,-0.08508,8.52175
16.3554,0.469542,13.9863
15.2833,0.395875,12.946
14.0357,1.72258,13.5288
11.914,1.72518,13.8616
16.4643,0.635225,12.7227
14.8074,0.563837,11.9716
14.0877,0.752346,12.7149
12.588,0.721954,12.3676
6.8388,-0.418192,9.21803
4.79398,-0.473318,8.34596
8.32726,0.847022,8.26328
6.26913,0.854153,8.57798
6.32272,-0.241201,9.14458
3.95577,-0.281103,9.57677
9.27731,-0.0229467,9.62694
7.7709,-0.049054,9.27756
11.389,0.447212,14.5124
9.14507,0.390891,13.6809
7.62921,1.72706,14.2949
5.28253,1.7359,14.5921
10.986,0.602673,13.2669
8.5467,0.561171,12.7276
7.75167,0.754783,13.477
6.18442,0.7294,13.1143
-0.939117,-0.406223,9.10754
1.43006,-0.466172,8.47853
2.6227,0.858135,8.82727
1.63687,0.864293,8.90029
1.5325,-0.201273,9.62333
-0.343269,-0.24566,9.16801
3.69875,-0.018563,10.2012
2.62646,-0.0445848,9.71711
-1.2376,0.469934,15.1138
2.07137,0.405981,14.261
-0.526489,1.74365,14.5555
-3.11756,1.74842,14.1876
4.35882,0.614691,13.9644
1.75478,0.575761,13.264
-2.51846,0.787479,13.6889
-1.24593,0.743007,13.0977
-6.10861,-0.406218,8.07673
-4.25659,-0.466177,7.38378
-1.34467,0.860469,8.27207
-3.33873,0.864563,7.99273
-3.63779,-0.219515,8.59228
-5.87104,-0.264661,8.12868
-1.88866,-0.00642967,9.23773
-3.48678,-0.0352237,9.13539
-7.89997,0.4705,13.843
-5.35607,0.410777,13.232
-7.25255,1.74461,13.3073
-9.8184,1.74842,12.7488
-7.17985,0.648898,13.1199
-5.04213,0.579177,12.2358
-8.99449,0.78748,12.3353
-7.47685,0.74301,11.8479
-7.17752,-0.406218,7.50808
-5.567,0.860471,7.3303
-6.13675,0.864564,6.93397
-10.2073,-0.0700153,7.36468
-7.65378,-0.139914,6.41631
-6.2365,0.00879657,8.28423
-7.31095,-0.0250887,7.61696
-15.3463,0.4705,10.8037
-12.4635,0.410778,11.044
-17.7478,1.81992,10.2022
-16.0386,1.74842,9.38274
-14.106,0.648897,10.3749
-11.428,0.579177,10.2169
-15.0118,0.78748,9.20262
-13.3095,0.74301,9.17826
-8.10579,-0.406218,5.63797
-8.66835,0.936053,5.74576
-8.55898,0.93196,6.20597
-10.1647,-0.0628693,5.87309
-10.9717,-0.0663131,4.94411
-11.1524,0.00059104,6.78091
-17.386,0.470973,9.27213
-17.0788,0.410778,7.38951
-21.576,-0.155317,4.23726
-20.7006,-0.0992569,6.00888
-15.5237,0.6246,8.59997
-15.6154,0.579177,6.81608
-17.085,0.771983,6.11677
-16.1266,0.74301,4.82754
-6.12198,-0.229473,4.62377
-6.78411,-0.0672072,3.05976
-7.69306,0.936053,4.37191
-7.96758,0.931959,4.96902
-7.58683,-0.0511948,2.32018
-9.32776,-0.00604784,3.28807
-9.03631,0.0382255,3.66824
-10.3524,0.0670222,3.77455
-18.2485,0.470973,2.55733
-15.1641,0.410777,1.78494
-13.7937,1.7446,0.463638
-12.6015,1.74842,-0.193349
-17.1149,0.218699,3.62567
-14.3821,0.173276,3.06611
-13.3804,0.771983,1.28699
-11.664,0.74301,1.16315
-3.61348,-0.406219,2.13021
-2.28993,-0.466178,2.80684
-3.70847,-0.189199,2.98172
-5.61163,-0.117709,2.16785
-4.50431,-0.0705531,1.7161
-2.44901,-0.115704,2.19583
-6.01965,0.0848111,2.16991
-4.28347,0.0560136,2.03871
-13.0254,0.470974,-0.761972
-10.6138,0.410778,-0.764348
-9.50282,1.74461,-2.07961
-11.1494,1.81611,-2.96254
-11.4183,0.624599,0.100416
-9.04713,0.579178,-0.280064
-9.01918,0.771983,-1.28134
-6.84283,0.743011,-1.5291
0.982826,-0.406229,1.72254
-0.179077,-0.466181,2.47369
-1.62332,-0.212118,2.18926
-2.3947,-0.140631,0.912155
-0.34935,0.00313449,1.03046
1.31725,-0.0362023,1.47977
-2.005,-0.0379169,0.702092
-0.848068,-0.0667174,1.1657
-5.75548,0.470974,-3.94604
-2.68379,0.410778,-3.25939
-0.440506,1.74461,-3.76994
2.72341,1.74842,-3.60646
-5.12289,0.6246,-2.73392
-2.12875,0.579177,-2.28039
-0.948898,0.771983,-2.9855
0.738625,0.743011,-2.4138
8.72583,-0.124719,3.01568
5.69241,-0.184683,3.43779
1.23108,-0.210533,2.22852
1.85464,-0.139047,1.15028
6.40653,-0.25311,2.65447
3.60064,-0.323013,2.5267
4.34817,0.0537876,1.03466
2.7699,0.00919926,1.63208
8.12393,0.4705,-2.9483
5.70835,0.410779,-2.44425
7.47498,1.74461,-2.42909
9.05084,1.74842,-2.12017
7.36461,0.648898,-2.24774
5.1876,0.579177,-1.41624
8.51344,0.787481,-1.60577
7.32106,0.743011,-1.03189
10.7408,-0.181365,3.38184
13.5678,-0.24133,4.30061
7.86202,-0.235704,3.83635
11.1788,-0.23161,4.02037
12.4946,-0.0789489,2.76056
15.6038,-0.124096,3.48518
8.61239,-0.00550485,2.27143
10.2329,-0.0342997,2.97904
11.6443,0.470502,-2.44112
10.5501,0.410778,-1.38926
11.8314,-0.0128088,-2.20069
12.511,-0.0105164,-2.30313
9.16175,0.624601,-1.37247
10.5523,0.579178,-0.38131
11.364,0.771984,-1.00955
12.4269,0.743011,-0.52898
19.8021,-0.406209,2.00494
22.1242,-0.466178,2.08085
17.6964,0.860472,3.32363
16.7794,0.931963,2.254
19.307,-0.136201,1.86881
21.535,-0.181357,1.65771
16.84,0.0380135,1.66297
18.997,0.00921988,1.67196
12.7332,0.470974,-2.56382
14.3676,0.410779,-1.83339
15.4403,-0.0397019,-2.88932
16.6966,-0.0370634,-3.40477
13.4357,0.624602,-1.36126
15.5043,0.57918,-1.00307
15.494,0.771984,-1.82102
17.1961,0.743011,-1.83098
42.0651,-0.403791,-5.89267
26.2085,0.470977,-0.160753
24.6888,0.410783,-0.846773
24.0771,1.74461,-0.118357
22.1443,1.74842,0.58075
25.0837,-0.0792876,-1.45097
23.1294,-0.12471,-1.18682
23.5651,0.771988,-0.865657
21.9426,0.743016,-0.834643
29.5545,0.470975,-1.01751
28.2828,0.41078,-1.87977
27.4185,1.74461,-1.22373
25.4246,1.74842,-0.700117
28.9178,0.498484,-2.16127
26.9189,0.453061,-2.10255
26.9513,0.15518,-2.12256
25.3816,0.126209,-1.98992
33.2477,0.470974,-1.34293
31.8993,0.410778,-2.24679
31.0297,1.74461,-1.59366
29.0684,1.74842,-1.03239
33.1347,0.597638,-2.40642
31.2973,0.552215,-2.95537
30.7998,0.771983,-2.38859
29.1591,0.743011,-2.55823
37.2311,0.470974,-1.74751
35.8688,0.410778,-2.68089
34.9911,1.74461,-2.04471
32.955,1.74842,-1.52402
36.768,0.638075,-3.07329
34.6831,0.592652,-3.19687
34.7613,0.771983,-2.83941
33.0901,0.743011,-3.02581
39.6622,-0.541222,-2.20483
38.3528,-0.600944,-1.11832
37.125,-0.387121,-1.00325
38.5475,-0.432545,-0.155142
21.6267,0.498483,-3.68144
23.7451,0.45306,-3.67675
16.992,0.470974,-4.19737
18.3663,0.410778,-3.32185
19.7681,-0.0824064,-4.4686
19.0277,-0.0346524,-5.14585
17.0992,0.597638,-3.13282
18.9888,0.552215,-2.64114
19.5475,0.771983,-3.30697
21.3298,0.743011,-3.27298
26.3893,-0.100257,-4.87682
28.3264,-0.14568,-5.29067
21.8855,0.470974,-5.3543
23.6903,0.410778,-4.78509
24.2747,-0.037711,-5.17474
22.6096,0.0337939,-5.99116
23.0675,0.136893,-4.49445
25.0548,0.0914695,-4.2212
25.0413,0.0975733,-4.78957
26.65,0.0686005,-4.80177
31.2089,0.498482,-5.46459
33.2738,0.453059,-5.5444
26.729,0.470973,-6.20325
28.1519,0.410777,-5.33816
28.9655,1.7446,-6.01485
30.9554,1.74842,-6.59186
27.5203,0.00808668,-4.89016
29.4018,-0.0373366,-4.39324
29.3297,-0.129943,-5.30492
31.0146,-0.158916,-5.1657
37.3219,-0.815012,-6.17446
39.3914,-0.860435,-6.17167
32.5813,-0.816094,-7.08059
33.8968,-0.87629,-6.1608
35.1325,1.7446,-6.52838
37.1869,1.74842,-7.0246
33.0743,-0.441705,-5.47669
34.4481,-0.476043,-5.04518
35.373,-0.547019,-6.02383
37.0371,-0.575992,-5.81771
40.094,-0.403791,-5.0922
43.8405,-0.471392,-6.77826
43.8872,-0.787565,-7.29402
42.8671,-0.710801,-5.96705
